SCHCD,AC_YEAR,TCH_MALE,TCH_FEMALE,TCH_NR,HEADTCH,HTCHNAME,GRADABOVE,TCHWITHPROF,DAYSINVLD,TCHINVLD
29260610401,2016-17,1,3,0,1, ,0,4,0,0
29240103003,2016-17,2,6,0,0, ,8,8,0,0
29290602504,2016-17,1,2,0,0, ,1,3,0,0
29040206702,2016-17,2,1,0,0, ,0,3,0,0
29110602505,2016-17,9,3,0,1,N J LAKKIKUNI,0,12,0,0
29290103421,2016-17,6,2,0,0, ,2,8,0,0
29130407501,2016-17,4,0,0,1, ,0,4,0,0
29230329202,2016-17,4,0,0,0, ,1,4,0,0
29170150401,2016-17,3,6,0,1,ANNAPURNA S ,0,9,0,0
29040907702,2016-17,0,0,0,0, ,0,0,0,0
29020714401,2016-17,3,4,0,0, ,0,7,0,0
29260333801,2016-17,2,3,0,0, ,0,5,0,0
29120504402,2016-17,3,9,0,1, ,3,12,0,0
29191000201,2016-17,1,1,0,0, ,1,2,0,0
29180910301,2016-17,4,0,0,0, ,0,4,0,0
29100103501,2016-17,1,3,0,1, ,2,4,0,0
29170419903,2016-17,7,4,0,0, ,10,11,0,0
29080300201,2016-17,7,2,0,1,R H HANAPUR,3,9,0,0
29300615302,2016-17,17,17,0,0, ,5,34,0,0
29031001502,2016-17,2,1,0,0, ,0,3,0,0
29300109314,2016-17,10,3,0,0, ,0,13,0,0
29120602916,2016-17,8,0,0,0, ,7,8,0,0
29041107908,2016-17,1,15,0,0, ,6,16,0,0
29301402104,2016-17,3,1,0,1, ,0,4,0,0
29180813701,2016-17,0,2,0,0, ,0,2,0,0
29140309716,2016-17,5,14,0,0, ,7,19,0,0
29040908601,2016-17,4,1,0,1, ,1,5,0,0
29240401802,2016-17,1,2,0,1, ,3,3,0,0
29020719203,2016-17,2,4,0,0, ,0,6,0,0
29160400502,2016-17,0,1,0,0, ,1,1,0,0
29190722001,2016-17,3,2,0,1, ,1,5,0,0
29250102602,2016-17,1,1,0,0, ,0,2,0,0
29150409503,2016-17,1,0,0,0, ,0,1,0,0
29240702607,2016-17,1,2,0,0, ,0,3,0,0
29290512601,2016-17,3,0,0,0, ,0,3,0,0
29230506001,2016-17,2,0,0,0, ,0,2,0,0
29260918602,2016-17,0,2,0,0, ,1,2,0,0
29261109101,2016-17,2,0,0,0, ,2,2,0,0
29191307901,2016-17,0,5,0,0, ,3,5,0,0
29190707001,2016-17,1,5,0,1, ,2,6,0,0
29300510908,2016-17,2,1,0,1, ,1,3,0,0
29080503201,2016-17,2,4,0,0, ,4,6,0,0
29220619801,2016-17,0,12,0,1, ,2,12,0,0
29050417408,2016-17,7,3,0,0, ,0,10,0,0
29070203601,2016-17,5,4,0,0, ,5,9,0,0
29181007101,2016-17,1,1,0,0, ,1,2,0,0
29110509402,2016-17,0,2,0,0, ,0,2,0,0
29260310103,2016-17,4,1,0,0, ,2,5,0,0
29291132902,2016-17,2,4,0,1, ,0,6,0,0
29240300601,2016-17,0,6,0,1, ,1,6,0,0
29130511111,2016-17,10,5,0,1, ,15,15,0,0
29310307301,2016-17,1,1,0,0, ,1,2,0,0
29260304901,2016-17,2,1,0,1, ,0,3,0,0
29280602642,2016-17,0,6,0,0, ,0,6,0,0
29240101801,2016-17,2,5,0,1, ,1,7,0,0
29040210301,2016-17,10,12,0,0, ,18,21,0,0
29220605301,2016-17,2,2,0,0, ,1,4,0,0
29100802905,2016-17,0,2,0,0, ,0,2,0,0
29190202101,2016-17,2,3,0,0, ,0,5,0,0
29310500401,2016-17,10,3,0,0, ,8,13,0,0
29011210801,2016-17,8,3,0,1,G.S.PUJER,3,11,0,0
29150702001,2016-17,0,6,0,1, ,5,6,0,0
29180803410,2016-17,5,4,0,0, ,1,9,0,0
29060809801,2016-17,4,5,0,1, ,0,9,0,0
29191010601,2016-17,2,1,0,0, ,0,3,0,0
29220309501,2016-17,1,6,0,0, ,3,7,0,0
29040403801,2016-17,5,4,0,0, ,0,9,0,0
29230402806,2016-17,5,0,0,0, ,3,5,0,0
29170802501,2016-17,2,2,0,0, ,1,4,0,0
29300101021,2016-17,8,1,0,0, ,0,9,0,0
29030303502,2016-17,4,5,0,1,B S SHEKANNI,0,9,0,0
29130114101,2016-17,5,3,0,1, ,5,8,0,0
29230809701,2016-17,1,1,0,0, ,2,2,0,0
29160104302,2016-17,2,3,0,0, ,0,5,0,0
29260931401,2016-17,1,4,0,1, ,0,5,0,0
29150625801,2016-17,2,2,0,1, ,1,4,0,0
29291119602,2016-17,1,4,0,0, ,3,5,0,0
29330813202,2016-17,5,0,0,1, ,0,5,0,0
29290325507,2016-17,0,5,0,1, ,5,5,0,0
29331006905,2016-17,6,1,0,0, ,7,7,0,0
29180202002,2016-17,3,3,0,0, ,0,6,0,0
29240403201,2016-17,2,7,0,1, ,3,9,0,0
29130127612,2016-17,7,7,0,0, ,11,14,0,0
29031010801,2016-17,4,2,0,1, ,3,6,0,0
29260317001,2016-17,1,3,0,0, ,4,4,0,0
29340619102,2016-17,0,2,0,0, ,1,2,0,0
29331008901,2016-17,6,2,0,1, ,0,8,0,0
29290436403,2016-17,0,1,0,0, ,0,1,0,0
29290505601,2016-17,1,3,0,0, ,0,4,0,0
29341104001,2016-17,2,1,0,0, ,0,3,0,0
29340704403,2016-17,1,1,0,0, ,1,2,0,0
29020605103,2016-17,6,3,0,1, ,1,9,0,0
29200909303,2016-17,5,10,0,0, ,15,15,0,0
29330822101,2016-17,5,3,0,0, ,0,8,0,0
29320612101,2016-17,1,13,0,1,VIJAYAPRABHAVK,10,14,0,0
29140400203,2016-17,9,3,0,0, ,7,12,0,0
29111400304,2016-17,1,9,0,0, ,3,10,0,0
29301000109,2016-17,0,1,0,0, ,0,1,0,0
29190719101,2016-17,3,3,0,0, ,1,6,0,0
29210402801,2016-17,1,4,0,1, ,2,5,0,0
29280500391,2016-17,1,15,0,0, ,15,9,0,0
29230612901,2016-17,2,0,0,0, ,0,2,0,0
29130210002,2016-17,6,1,0,0, ,7,7,0,0
29050507001,2016-17,5,2,0,0, ,0,7,0,0
29220539001,2016-17,2,8,0,1, ,0,10,0,0
29310301101,2016-17,3,0,0,0, ,0,3,0,0
29120603302,2016-17,4,2,0,1,BASAVARAJA T,2,6,0,0
29340713002,2016-17,2,1,0,0, ,1,3,0,0
29130507201,2016-17,4,2,0,1, ,4,6,0,0
29260800106,2016-17,11,29,0,1, ,11,40,0,0
29320513804,2016-17,4,9,0,0, ,0,13,0,0
29220310102,2016-17,1,0,0,0, ,0,1,0,0
29031200601,2016-17,3,1,0,0, ,4,4,0,0
29140113102,2016-17,2,1,0,0, ,0,3,0,0
29140308606,2016-17,10,11,0,0, ,21,21,0,0
29090505928,2016-17,0,8,0,0, ,0,8,0,0
29320607411,2016-17,4,2,0,0, ,2,6,0,0
29140501501,2016-17,2,0,0,0, ,1,2,0,0
29310602001,2016-17,3,0,0,1, ,0,3,0,0
29261020001,2016-17,4,1,0,1, ,3,5,0,0
29220204201,2016-17,6,13,0,1, ,0,19,0,0
29230327802,2016-17,0,1,0,0, ,1,1,0,0
29261112501,2016-17,1,4,0,0, ,0,5,0,0
29060513501,2016-17,7,3,0,1, ,5,10,0,0
29070301801,2016-17,2,5,0,0, ,0,7,0,0
29230328001,2016-17,2,2,0,1, ,0,4,0,0
29310407001,2016-17,1,0,0,0, ,0,1,0,0
29030309740,2016-17,1,0,0,0, ,0,1,0,0
29310610601,2016-17,3,1,0,1, ,1,4,0,0
29261202912,2016-17,0,6,0,0, ,0,6,0,0
29170806202,2016-17,5,2,0,1, ,1,7,0,0
29150329702,2016-17,0,5,0,0, ,0,5,0,0
29011211004,2016-17,4,5,0,0, ,0,9,0,0
29220305706,2016-17,11,6,0,1,MARISWAMY M,17,13,0,0
29181018602,2016-17,10,11,0,1,INDUMATHI,20,21,0,0
29271308707,2016-17,2,3,0,0, ,0,5,0,0
29301405105,2016-17,0,0,0,0, ,0,0,0,0
29150124302,2016-17,2,3,0,1,B. NEELAMMA,2,5,0,0
29240103406,2016-17,8,4,0,0, ,12,11,0,0
29300902908,2016-17,3,0,0,0, ,1,3,0,0
29180104101,2016-17,2,1,0,0, ,0,3,0,0
29120510301,2016-17,3,3,0,0, ,0,6,0,0
29220301001,2016-17,5,0,0,1, ,2,5,0,0
29050201805,2016-17,2,0,0,1,LAKSHMAN,0,2,0,0
29031203604,2016-17,4,3,0,0, ,0,7,0,0
29140704402,2016-17,4,0,0,1, ,4,4,0,0
29021105503,2016-17,2,0,0,0, ,1,2,0,0
29110101503,2016-17,3,4,0,0, ,0,7,0,0
29290122001,2016-17,2,2,0,0, ,0,4,0,0
29030504901,2016-17,2,1,0,1, ,0,3,0,0
29200301021,2016-17,0,4,0,1, ,0,4,0,0
29230312405,2016-17,0,3,0,0, ,0,3,0,0
29180103001,2016-17,2,1,0,0, ,0,3,0,0
29260423304,2016-17,5,2,0,0, ,0,7,0,0
29140301402,2016-17,7,0,0,0, ,7,7,0,0
29020104404,2016-17,6,1,0,0, ,4,7,0,0
29020906801,2016-17,1,0,0,0, ,0,1,0,0
29210419801,2016-17,0,5,0,1,D LAKSHMI,0,5,0,0
29100903501,2016-17,1,2,0,0, ,0,3,0,0
29230534101,2016-17,0,1,0,0, ,0,1,0,0
29310312401,2016-17,3,3,0,1,DODDEERANNA ,0,6,0,0
29130316907,2016-17,4,8,0,0, ,2,12,0,0
29280502715,2016-17,0,6,0,1, ,0,6,0,0
29230221401,2016-17,2,1,0,0, ,0,3,0,0
29180715701,2016-17,0,2,0,0, ,0,2,0,0
29050213301,2016-17,1,7,0,1, ,0,8,0,0
29060600301,2016-17,4,2,0,1,SMT.V.SANJEEVAMMA,0,6,0,0
29180114001,2016-17,2,0,0,0, ,0,2,0,0
29220119301,2016-17,1,0,0,0, ,0,1,0,0
29110702101,2016-17,5,0,0,0, ,0,5,0,0
29250102902,2016-17,2,2,0,0, ,4,4,0,0
29160308103,2016-17,4,1,0,0, ,0,5,0,0
29060811501,2016-17,4,1,0,1, ,3,5,0,0
29330707403,2016-17,1,1,0,0, ,0,2,0,0
29111712304,2016-17,1,8,0,0, ,1,9,0,0
29050410601,2016-17,4,2,0,1,Sumitra,0,6,0,0
29340708901,2016-17,0,2,0,0, ,0,2,0,0
29060502201,2016-17,6,4,0,0, ,1,10,0,0
29220609701,2016-17,4,0,0,1, ,1,4,0,0
29040202801,2016-17,4,10,0,0, ,6,10,0,0
29040110409,2016-17,2,2,0,0, ,3,4,0,0
29200405201,2016-17,1,3,0,1, ,0,4,0,0
29170805207,2016-17,2,3,0,1, ,0,5,0,0
29111601708,2016-17,6,1,0,0, ,0,7,0,0
29331012501,2016-17,2,2,0,0, ,1,4,0,0
29111604203,2016-17,1,5,0,1,S G SANAGANNANAVAR,0,6,0,0
29260910304,2016-17,22,22,0,0, ,38,44,0,0
29180110301,2016-17,0,2,0,0, ,0,2,0,0
29110506002,2016-17,1,0,0,0, ,1,1,0,0
29200902901,2016-17,2,9,0,1, ,0,11,0,0
29060103201,2016-17,0,1,0,0, ,0,1,0,0
29310613004,2016-17,13,7,0,1, ,19,20,0,0
29210414801,2016-17,1,1,0,0, ,1,1,0,0
29120705301,2016-17,2,1,0,0, ,3,3,0,0
29260705303,2016-17,2,6,0,1,SISTER THERESITA,2,8,0,0
29020902001,2016-17,4,1,0,0, ,0,5,0,0
29111416605,2016-17,5,4,0,0, ,0,9,0,0
29130307301,2016-17,4,1,0,1,THIPPESWAMY V,4,5,0,0
29110707304,2016-17,5,1,0,0, ,0,6,0,0
29301401301,2016-17,3,1,0,0, ,1,4,0,0
29180923002,2016-17,6,1,0,0, ,0,7,0,0
29230732001,2016-17,1,2,0,0, ,0,3,0,0
29260801501,2016-17,0,4,0,1, ,0,4,0,0
29150325401,2016-17,4,5,0,1, ,0,9,0,0
29070212302,2016-17,1,0,0,0, ,0,1,0,0
29150131501,2016-17,0,2,0,0, ,1,2,0,0
29020204707,2016-17,3,1,0,1, ,3,4,0,0
29320708803,2016-17,10,3,0,1,SREENIVASA H T,11,12,0,0
29160212501,2016-17,1,5,0,1, ,2,6,0,0
29260812703,2016-17,1,14,0,0, ,0,15,0,0
29130604201,2016-17,3,2,0,1, ,3,5,0,0
29300612904,2016-17,2,0,0,0, ,0,2,0,0
29230405601,2016-17,2,0,0,0, ,0,2,0,0
29010305551,2016-17,2,13,0,0, ,0,15,0,0
29220603405,2016-17,5,10,0,1, ,1,15,0,0
29020106303,2016-17,6,1,0,0, ,2,7,0,0
29280601422,2016-17,0,3,0,0, ,0,3,0,0
29140700603,2016-17,1,2,0,0, ,1,3,0,0
29100503807,2016-17,2,2,0,0, ,1,4,0,0
29180121101,2016-17,2,0,0,0, ,1,2,0,0
29120609103,2016-17,2,2,0,1,K SAPHURA B I,2,4,0,0
29050506701,2016-17,6,1,0,1,ASHOK,0,7,0,0
29291126002,2016-17,2,5,0,0, ,0,7,0,0
29100900702,2016-17,1,1,0,0, ,0,2,0,0
29080101501,2016-17,13,6,0,1,K S BADIGER,0,19,0,0
29130502010,2016-17,1,4,0,1,PARVATHAMMA .T,0,5,0,0
29270219002,2016-17,2,5,0,0, ,7,7,0,0
29060506813,2016-17,3,6,0,1, ,5,9,0,0
29310621306,2016-17,0,3,0,0, ,1,3,0,0
29200911505,2016-17,1,2,0,0, ,0,1,0,0
29070406801,2016-17,4,3,0,1, ,2,7,0,0
29220210403,2016-17,1,1,0,0, ,2,2,0,0
29170350803,2016-17,7,0,0,0, ,7,7,0,0
29080100304,2016-17,2,2,0,0, ,3,4,0,0
29170827401,2016-17,1,1,0,0, ,0,2,0,0
29030301301,2016-17,8,0,0,1, ,1,8,0,0
29220603407,2016-17,1,8,0,0, ,9,9,0,0
29031209001,2016-17,8,0,0,1, ,4,8,0,0
29300106901,2016-17,4,1,0,0, ,0,5,0,0
29340704108,2016-17,5,2,0,0, ,6,7,0,0
29310504701,2016-17,5,3,0,1,RAMANJANEYA  N,1,8,0,0
29020901112,2016-17,0,1,0,0, ,0,1,0,0
29050407901,2016-17,1,5,0,0, ,2,6,0,0
29270212602,2016-17,6,4,0,0, ,0,10,0,0
29010405701,2016-17,1,4,0,0, ,0,5,0,0
29320707305,2016-17,4,4,0,0, ,8,8,0,0
29060505601,2016-17,4,1,0,1, ,1,5,0,0
29220116201,2016-17,1,1,0,0, ,0,2,0,0
29220801701,2016-17,2,5,0,0, ,0,7,0,0
29240106501,2016-17,3,3,0,1, ,3,6,0,0
29290315601,2016-17,1,1,0,0, ,2,2,0,0
29020902104,2016-17,3,2,0,1, ,1,5,0,0
29120114915,2016-17,4,10,0,0, ,7,14,0,0
29320711805,2016-17,0,8,0,0, ,0,8,0,0
29160308301,2016-17,2,2,0,0, ,0,4,0,0
29240405203,2016-17,2,4,0,0, ,1,6,0,0
29190729201,2016-17,2,0,0,0, ,0,2,0,0
29070208701,2016-17,1,7,0,1, ,3,8,0,0
29260812707,2016-17,2,22,0,1,SR VINEETHA M J,13,13,0,0
29230609702,2016-17,2,1,0,0, ,0,3,0,0
29240200803,2016-17,2,2,0,0, ,0,4,0,0
29030308801,2016-17,4,0,0,0, ,1,4,0,0
29130305002,2016-17,2,0,0,1,MAHASWAMY T,0,2,0,0
29130129001,2016-17,0,5,0,1,JAYALAKSHMI  R,0,5,0,0
29330714701,2016-17,7,2,0,1, ,0,9,0,0
29200313716,2016-17,2,6,0,0, ,0,8,0,0
29261104602,2016-17,0,1,0,0, ,0,1,0,0
29160311001,2016-17,1,2,0,0, ,0,3,0,0
29090701715,2016-17,0,10,0,0, ,10,10,0,0
29070213202,2016-17,6,2,0,2,VEERESHAPPA KAAGI,1,8,0,0
29320810105,2016-17,2,2,0,1, ,1,4,0,0
29080503801,2016-17,2,0,0,0, ,0,2,0,0
29300501901,2016-17,2,1,0,0, ,1,3,0,0
29170533501,2016-17,1,6,0,0, ,0,7,0,0
29130203904,2016-17,0,3,0,0, ,0,3,0,0
29130202001,2016-17,4,2,0,1,NAGARAJA.P,3,6,0,0
29150116611,2016-17,4,0,0,0, ,0,4,0,0
29240103917,2016-17,0,3,0,0, ,1,3,0,0
29040911002,2016-17,7,4,0,0, ,2,11,0,0
29310408903,2016-17,7,0,0,0, ,3,7,0,0
29130208401,2016-17,1,5,0,1, ,2,6,0,0
29210402001,2016-17,2,2,0,1, ,0,4,0,0
29260305715,2016-17,7,1,0,1,MAHADEVA SWAMY N,8,8,0,0
29020715201,2016-17,7,3,0,0, ,1,10,0,0
29220207901,2016-17,1,3,0,1, ,2,4,0,0
29291111301,2016-17,0,2,0,1, ,0,2,0,0
29260706402,2016-17,5,6,0,0, ,1,11,0,0
29060712002,2016-17,3,0,0,0, ,2,3,0,0
29170412201,2016-17,3,0,0,0, ,0,3,0,0
29270512301,2016-17,1,1,0,0, ,0,2,0,0
29290607304,2016-17,2,1,0,0, ,1,3,0,0
29031002501,2016-17,7,3,0,1, ,3,10,0,0
29210304204,2016-17,5,0,0,0, ,0,5,0,0
29220204101,2016-17,1,5,0,1, ,0,6,0,0
29260814103,2016-17,2,7,0,0, ,0,9,0,0
29150606001,2016-17,2,4,0,1, ,0,6,0,0
29100107001,2016-17,2,1,0,0, ,1,3,0,0
29130304401,2016-17,3,2,0,1,T  RAMAPPA ,0,5,0,0
29240610201,2016-17,3,18,0,0, ,4,21,0,0
29050506407,2016-17,3,5,0,0, ,1,8,0,0
29190736501,2016-17,3,7,0,0, ,9,10,0,0
29011204302,2016-17,1,6,0,1, ,0,7,0,0
29170412501,2016-17,3,3,0,0, ,0,6,0,0
29300500101,2016-17,2,4,0,0, ,0,6,0,0
29290403104,2016-17,3,2,0,0, ,1,5,0,0
29080206106,2016-17,4,10,0,1, ,8,14,0,0
29100203004,2016-17,1,1,0,0, ,2,2,0,0
29310307005,2016-17,8,0,0,0, ,6,8,0,0
29220134501,2016-17,2,2,0,0, ,1,4,0,0
29030800611,2016-17,2,0,0,0, ,1,2,0,0
29280504110,2016-17,3,2,0,1, ,0,5,0,0
29270518403,2016-17,3,3,0,0, ,6,6,0,0
29140204103,2016-17,3,0,0,0, ,0,3,0,0
29170805901,2016-17,6,0,0,1, ,0,6,0,0
29040503301,2016-17,4,3,0,1,JAYASHREE,5,7,0,0
29140402352,2016-17,4,5,0,0, ,9,9,0,0
29310408607,2016-17,0,7,0,1, ,0,7,0,0
29020101601,2016-17,4,0,0,1, ,1,4,0,0
29261119001,2016-17,3,2,0,0, ,0,5,0,0
29150132102,2016-17,3,1,0,1,GOVIND NAIK .K,1,4,0,0
29090202401,2016-17,2,7,0,0, ,3,9,0,0
29230228324,2016-17,14,6,0,0, ,5,19,0,0
29220802701,2016-17,2,2,0,0, ,0,4,2,1
29340300801,2016-17,0,1,0,0, ,0,1,0,0
29270529606,2016-17,4,1,0,0, ,5,5,0,0
29100203601,2016-17,0,3,0,0, ,1,3,0,0
29041105703,2016-17,1,4,0,0, ,0,5,0,0
29180104301,2016-17,1,5,0,1, ,0,6,0,0
29031402124,2016-17,2,7,0,1, ,1,9,0,0
29010402901,2016-17,2,1,0,0, ,2,3,0,0
29260705612,2016-17,0,9,0,0, ,0,9,0,0
29031300920,2016-17,7,4,0,0, ,7,11,0,0
29290409801,2016-17,2,0,0,0, ,2,2,0,0
29031402257,2016-17,5,3,0,0, ,0,8,0,0
29230408901,2016-17,3,0,0,0, ,0,3,0,0
29140702004,2016-17,0,8,0,1, ,0,8,0,0
29070916304,2016-17,11,2,0,0, ,7,13,0,0
29240603902,2016-17,1,7,0,1,NAGAMMA,0,8,0,0
29111408004,2016-17,7,7,0,1, ,1,14,0,0
29090605425,2016-17,3,24,0,0, ,27,27,0,0
29260401808,2016-17,14,7,0,0, ,20,21,0,0
29150711201,2016-17,5,4,0,0, ,9,9,0,0
29150612601,2016-17,4,2,0,1, ,5,6,0,0
29020205601,2016-17,3,5,0,0, ,5,8,0,0
29130126702,2016-17,0,5,0,1, ,5,5,0,0
29140300604,2016-17,1,5,0,1, ,0,6,0,0
29140505002,2016-17,1,1,0,0, ,0,2,0,0
29130204705,2016-17,0,2,0,0, ,0,2,0,0
29160205401,2016-17,0,5,0,1, ,1,5,0,0
29310615603,2016-17,0,2,0,0, ,0,2,0,0
29120301102,2016-17,4,0,0,0, ,2,4,0,0
29130604604,2016-17,5,1,0,0, ,0,6,0,0
29160201330,2016-17,1,6,0,0, ,7,7,0,0
29170805701,2016-17,2,3,0,0, ,0,5,0,0
29090401501,2016-17,4,0,0,0, ,1,4,0,0
29280707112,2016-17,1,8,0,0, ,1,9,0,0
29280229803,2016-17,11,39,0,0, ,48,50,0,0
29230515402,2016-17,0,4,0,0, ,0,4,0,0
29300102901,2016-17,5,1,0,1, ,1,6,0,0
29160505806,2016-17,9,8,0,0, ,17,13,0,0
29240500804,2016-17,1,5,0,0, ,0,6,0,0
29290106801,2016-17,2,0,0,0, ,0,2,0,0
29130420105,2016-17,12,2,0,1, ,0,14,0,0
29180818805,2016-17,6,1,0,0, ,0,7,0,0
29130304101,2016-17,2,2,0,1, ,0,4,0,0
29040211801,2016-17,1,7,0,0, ,0,5,0,0
29041106801,2016-17,5,1,0,0, ,2,6,0,0
29330824002,2016-17,0,0,0,0, ,0,0,0,0
29190936101,2016-17,0,2,0,0, ,0,2,0,0
29110602703,2016-17,2,3,0,1, ,0,5,0,0
29200908221,2016-17,0,10,0,0, ,4,10,0,0
29301407501,2016-17,2,0,0,0, ,0,2,0,0
29190920401,2016-17,1,1,0,0, ,1,2,0,0
29040301610,2016-17,4,3,0,0, ,0,7,0,0
29340311802,2016-17,0,5,0,0, ,1,5,0,0
29140404902,2016-17,1,2,0,0, ,0,3,0,0
29140702401,2016-17,2,1,0,1, ,0,3,0,0
29110702503,2016-17,8,0,0,0, ,0,8,0,0
29280700167,2016-17,3,11,0,0, ,4,14,0,0
29030305006,2016-17,4,2,0,1, ,0,6,0,0
29240401605,2016-17,0,2,0,1, ,0,2,0,0
29240600301,2016-17,0,8,0,0, ,0,8,0,0
29260401802,2016-17,1,0,0,0, ,0,1,0,0
29020610302,2016-17,2,0,0,0, ,2,2,0,0
29330708601,2016-17,5,0,0,1, ,0,5,0,0
29170419208,2016-17,3,5,0,0, ,5,8,0,0
29260702911,2016-17,6,47,0,1, ,45,53,0,0
29150108507,2016-17,0,2,0,0, ,0,2,0,0
29040534411,2016-17,2,3,0,0, ,0,5,0,0
29180903902,2016-17,1,1,0,0, ,0,2,0,0
29020210802,2016-17,0,2,0,0, ,0,2,0,0
29190239804,2016-17,3,2,0,1,R.NAGARAJA,0,5,0,0
29140505106,2016-17,18,4,0,0, ,22,22,0,0
29130421701,2016-17,3,0,0,0, ,0,3,0,0
29240504609,2016-17,0,2,0,0, ,2,2,0,0
29111407701,2016-17,0,2,0,0, ,0,2,0,0
29220515204,2016-17,3,0,0,0, ,1,3,0,0
29180703605,2016-17,0,0,0,0, ,0,0,0,0
29190237407,2016-17,2,1,0,0, ,0,3,0,0
29300516201,2016-17,2,5,0,1, ,0,7,0,0
29100800804,2016-17,1,3,0,1,SMT.LAKSHMI J MATHADKERI,2,4,0,0
29070403007,2016-17,1,8,0,0, ,0,9,0,0
29230113901,2016-17,2,0,0,0, ,0,2,0,0
29080205207,2016-17,5,4,0,1, ,9,9,0,0
29220610904,2016-17,8,6,0,0, ,14,10,0,0
29160213208,2016-17,1,2,0,0, ,0,3,0,0
29320812203,2016-17,2,1,0,1, ,0,3,0,0
29150401501,2016-17,2,0,0,0, ,0,2,0,0
29340620104,2016-17,4,3,0,0, ,5,7,0,0
29210101402,2016-17,1,0,0,0, ,0,1,0,0
29040205501,2016-17,5,1,0,1, ,6,6,0,0
29120606301,2016-17,2,2,0,0, ,1,4,0,0
29050313902,2016-17,2,0,0,0, ,0,2,0,0
29110510801,2016-17,0,3,0,1, ,0,3,0,0
29110505402,2016-17,1,2,0,0, ,0,3,0,0
29100204010,2016-17,4,1,0,0, ,5,5,0,0
29090405817,2016-17,10,1,0,0, ,11,11,0,0
29140205301,2016-17,2,2,0,0, ,0,4,0,0
29300603002,2016-17,1,1,0,0, ,0,2,0,0
29190737802,2016-17,4,5,0,0, ,0,9,0,0
29200800330,2016-17,3,12,0,1,PUSHPAMALA S,0,15,0,0
29111707608,2016-17,2,7,0,1,S V SOMANVAR,0,9,0,0
29130310603,2016-17,2,2,0,1, ,3,4,0,0
29210103209,2016-17,12,2,0,1, ,4,14,0,0
29290413301,2016-17,3,0,0,0, ,2,3,0,0
29340319401,2016-17,0,3,0,0, ,0,3,0,0
29341007902,2016-17,17,6,0,1, ,23,23,0,0
29180119303,2016-17,6,0,0,0, ,1,6,0,0
29180911201,2016-17,1,1,0,0, ,1,2,0,0
29060601001,2016-17,10,1,0,0, ,11,11,0,0
29230813701,2016-17,1,1,0,0, ,0,2,0,0
29160404401,2016-17,2,4,0,1, ,0,6,0,0
29130501601,2016-17,2,2,0,1, ,0,4,0,0
29120105514,2016-17,3,3,0,0, ,3,6,0,0
29330817002,2016-17,5,1,0,0, ,2,6,0,0
29080502404,2016-17,3,4,0,1,L A NADUVINAMANI,0,7,0,0
29050510403,2016-17,5,0,0,1,Shanthappa,0,5,0,0
29040409401,2016-17,4,1,0,0, ,4,5,0,0
29300516101,2016-17,3,2,0,0, ,3,5,0,0
29260706101,2016-17,1,6,0,1, ,0,7,0,0
29220301603,2016-17,0,6,0,0, ,4,6,0,0
29100801703,2016-17,0,5,0,1, ,0,5,0,0
29230734301,2016-17,3,3,0,1, ,0,6,0,0
29130206802,2016-17,0,1,0,0, ,0,1,0,0
29090109202,2016-17,0,2,0,0, ,0,2,0,0
29070404801,2016-17,3,6,0,1, ,0,9,0,0
29210322601,2016-17,0,3,0,0, ,0,3,0,0
29220114301,2016-17,4,2,0,1, ,0,6,0,0
29040401202,2016-17,1,1,0,0, ,0,2,0,0
29070205701,2016-17,3,4,0,1, ,0,7,0,0
29240207001,2016-17,0,4,0,0, ,0,4,0,0
29120105525,2016-17,3,3,0,0, ,0,6,0,0
29010210001,2016-17,3,2,0,0, ,0,5,0,0
29150321001,2016-17,0,1,0,0, ,0,1,0,0
29150631901,2016-17,0,2,0,0, ,2,2,0,0
29120603202,2016-17,4,3,0,0, ,1,7,0,0
29271300609,2016-17,3,0,0,0, ,1,3,0,0
29180717901,2016-17,0,1,0,0, ,1,1,0,0
29230508003,2016-17,5,1,0,1, ,0,6,0,0
29010407701,2016-17,2,0,0,0, ,1,2,0,0
29240703305,2016-17,3,6,0,0, ,8,9,122,8
29300706202,2016-17,1,4,0,0, ,0,5,0,0
29300706201,2016-17,1,7,0,0, ,3,8,0,0
29080605201,2016-17,3,0,0,0, ,2,3,0,0
29340619203,2016-17,5,3,0,0, ,0,8,0,0
29020101001,2016-17,1,5,0,1,S C MATH,2,6,0,0
29200904428,2016-17,3,5,0,0, ,3,6,0,0
29270207904,2016-17,1,4,0,0, ,4,5,0,0
29140120401,2016-17,1,0,0,0, ,1,1,0,0
29110513304,2016-17,12,4,0,0, ,14,16,0,0
29111414306,2016-17,5,5,0,0, ,0,10,0,0
29031004603,2016-17,6,0,0,1, ,4,6,0,0
29040613201,2016-17,6,2,0,0, ,1,7,2,1
29301404890,2016-17,11,4,0,1, ,15,15,0,0
29111415901,2016-17,1,9,0,1, ,0,10,0,0
29300102807,2016-17,3,5,0,1, ,0,8,0,0
29180709505,2016-17,8,0,0,0, ,8,8,0,0
29320705801,2016-17,0,4,0,0, ,1,4,0,0
29320705202,2016-17,3,0,0,0, ,0,3,0,0
29220105401,2016-17,0,2,0,0, ,1,2,0,0
29150506406,2016-17,1,3,0,0, ,0,4,0,0
29160203803,2016-17,0,8,0,0, ,1,8,0,0
29220508304,2016-17,0,0,0,0, ,0,0,0,0
29200802602,2016-17,0,6,0,1, ,3,6,0,0
